performance_id,student_id,year,class_name,subject,total_score,teacher_id,family_id,total_attendance,score_range
7567,1253,2020,JS2C,Mathematics,50,206,5253,177,50-59
7568,1253,2020,JS2C,English Language,44,203,5253,123,40-49
7569,1253,2020,JS2C,Civic Education,59,218,5253,150,50-59
7570,1253,2020,JS2C,Basic Science,60,209,5253,170,60-69
7571,1253,2020,JS2C,Basic Technology,66,212,5253,171,60-69
7572,1253,2020,JS2C,Social Studies,57,215,5253,160,50-59
7573,1253,2021,JS3C,Mathematics,61,206,5253,159,60-69
7574,1253,2021,JS3C,English Language,52,203,5253,165,50-59
7575,1253,2021,JS3C,Civic Education,81,218,5253,199,80-89
7576,1253,2021,JS3C,Basic Science,49,209,5253,127,40-49
7577,1253,2021,JS3C,Basic Technology,55,212,5253,175,50-59
7578,1253,2021,JS3C,Social Studies,78,215,5253,191,70-79
7579,1253,2022,SS1C,Mathematics,32,206,5253,144,30-39
7580,1253,2022,SS1C,English Language,41,203,5253,125,40-49
7581,1253,2022,SS1C,Civic Education,38,218,5253,144,30-39
7582,1253,2022,SS1C,Financial Accounting,46,239,5253,128,40-49
7583,1253,2022,SS1C,Commerce,42,242,5253,137,40-49
7584,1253,2022,SS1C,Economics,93,245,5253,191,90-100
7585,1253,2023,SS2C,Mathematics,80,206,5253,190,80-89
7586,1253,2023,SS2C,English Language,84,203,5253,191,80-89
7587,1253,2023,SS2C,Civic Education,72,218,5253,191,70-79
7588,1253,2023,SS2C,Financial Accounting,43,239,5253,128,40-49
7589,1253,2023,SS2C,Commerce,43,242,5253,128,40-49
7590,1253,2023,SS2C,Economics,90,245,5253,190,90-100
7591,1254,2019,JS1C,Mathematics,80,206,5254,181,80-89
7592,1254,2019,JS1C,English Language,38,203,5254,144,30-39
7593,1254,2019,JS1C,Civic Education,56,218,5254,166,50-59
7594,1254,2019,JS1C,Basic Science,30,209,5254,147,30-39
7595,1254,2019,JS1C,Basic Technology,32,212,5254,148,30-39
7596,1254,2019,JS1C,Social Studies,55,215,5254,153,50-59
7597,1254,2020,JS2C,Mathematics,36,206,5254,125,30-39
7598,1254,2020,JS2C,English Language,32,203,5254,146,30-39
7599,1254,2020,JS2C,Civic Education,57,218,5254,150,50-59
7600,1254,2020,JS2C,Basic Science,57,209,5254,165,50-59
7601,1254,2020,JS2C,Basic Technology,77,212,5254,187,70-79
7602,1254,2020,JS2C,Social Studies,65,215,5254,158,60-69
7603,1254,2021,JS3C,Mathematics,50,206,5254,161,50-59
7604,1254,2021,JS3C,English Language,47,203,5254,143,40-49
7605,1254,2021,JS3C,Civic Education,44,218,5254,126,40-49
7606,1254,2021,JS3C,Basic Science,41,209,5254,124,40-49
7607,1254,2021,JS3C,Basic Technology,36,212,5254,130,30-39
7608,1254,2021,JS3C,Social Studies,73,215,5254,192,70-79
7609,1254,2022,SS1C,Mathematics,46,206,5254,123,40-49
7610,1254,2022,SS1C,English Language,69,203,5254,170,60-69
7611,1254,2022,SS1C,Civic Education,79,218,5254,186,70-79
7612,1254,2022,SS1C,Financial Accounting,37,239,5254,125,30-39
7613,1254,2022,SS1C,Commerce,59,242,5254,175,50-59
7614,1254,2022,SS1C,Economics,70,245,5254,190,70-79
7615,1254,2023,SS2C,Mathematics,41,206,5254,146,40-49
7616,1254,2023,SS2C,English Language,30,203,5254,150,30-39
7617,1254,2023,SS2C,Civic Education,42,218,5254,148,40-49
7618,1254,2023,SS2C,Financial Accounting,34,239,5254,136,30-39
7619,1254,2023,SS2C,Commerce,39,242,5254,125,30-39
7620,1254,2023,SS2C,Economics,39,245,5254,137,30-39
7621,1255,2019,JS1C,Mathematics,34,206,5255,140,30-39
7622,1255,2019,JS1C,English Language,30,203,5255,131,30-39
7623,1255,2019,JS1C,Civic Education,45,218,5255,132,40-49
7624,1255,2019,JS1C,Basic Science,47,209,5255,144,40-49
7625,1255,2019,JS1C,Basic Technology,57,212,5255,162,50-59
7626,1255,2019,JS1C,Social Studies,33,215,5255,135,30-39
7627,1255,2020,JS2C,Mathematics,35,206,5255,120,30-39
7628,1255,2020,JS2C,English Language,35,203,5255,135,30-39
7629,1255,2020,JS2C,Civic Education,40,218,5255,131,40-49
7630,1255,2020,JS2C,Basic Science,34,209,5255,140,30-39
7631,1255,2020,JS2C,Basic Technology,54,212,5255,175,50-59
7632,1255,2020,JS2C,Social Studies,46,215,5255,120,40-49
7633,1255,2021,JS3C,Mathematics,90,206,5255,186,90-100
7634,1255,2021,JS3C,English Language,66,203,5255,166,60-69
7635,1255,2021,JS3C,Civic Education,53,218,5255,160,50-59
7636,1255,2021,JS3C,Basic Science,42,209,5255,137,40-49
7637,1255,2021,JS3C,Basic Technology,52,212,5255,158,50-59
7638,1255,2021,JS3C,Social Studies,47,215,5255,134,40-49
7639,1255,2022,SS1C,Mathematics,42,206,5255,133,40-49
7640,1255,2022,SS1C,English Language,54,203,5255,163,50-59
7641,1255,2022,SS1C,Civic Education,37,218,5255,147,30-39
7642,1255,2022,SS1C,Financial Accounting,53,239,5255,155,50-59
7643,1255,2022,SS1C,Commerce,36,242,5255,139,30-39
7644,1255,2022,SS1C,Economics,46,245,5255,122,40-49
7645,1255,2023,SS2C,Mathematics,51,206,5255,163,50-59
7646,1255,2023,SS2C,English Language,49,203,5255,142,40-49
7647,1255,2023,SS2C,Civic Education,54,218,5255,180,50-59
7648,1255,2023,SS2C,Financial Accounting,94,239,5255,181,90-100
7649,1255,2023,SS2C,Commerce,52,242,5255,159,50-59
7650,1255,2023,SS2C,Economics,99,245,5255,199,90-100
7651,1256,2019,JS1C,Mathematics,48,206,5256,142,40-49
7652,1256,2019,JS1C,English Language,97,203,5256,197,90-100
7653,1256,2019,JS1C,Civic Education,60,218,5256,158,60-69
7654,1256,2019,JS1C,Basic Science,62,209,5256,176,60-69
7655,1256,2019,JS1C,Basic Technology,79,212,5256,194,70-79
7656,1256,2019,JS1C,Social Studies,45,215,5256,140,40-49
7657,1256,2020,JS2C,Mathematics,52,206,5256,161,50-59
7658,1256,2020,JS2C,English Language,40,203,5256,131,40-49
7659,1256,2020,JS2C,Civic Education,57,218,5256,177,50-59
7660,1256,2020,JS2C,Basic Science,48,209,5256,149,40-49
7661,1256,2020,JS2C,Basic Technology,99,212,5256,180,90-100
7662,1256,2020,JS2C,Social Studies,40,215,5256,139,40-49
7663,1256,2021,JS3C,Mathematics,34,206,5256,142,30-39
7664,1256,2021,JS3C,English Language,44,203,5256,146,40-49
7665,1256,2021,JS3C,Civic Education,31,218,5256,126,30-39
7666,1256,2021,JS3C,Basic Science,31,209,5256,148,30-39
7667,1256,2021,JS3C,Basic Technology,55,212,5256,169,50-59
7668,1256,2021,JS3C,Social Studies,47,215,5256,142,40-49
7669,1256,2022,SS1C,Mathematics,70,206,5256,180,70-79
7670,1256,2022,SS1C,English Language,54,203,5256,179,50-59
7671,1256,2022,SS1C,Civic Education,59,218,5256,157,50-59
7672,1256,2022,SS1C,Financial Accounting,44,239,5256,123,40-49
7673,1256,2022,SS1C,Commerce,41,242,5256,147,40-49
7674,1256,2022,SS1C,Economics,47,245,5256,142,40-49
7675,1256,2023,SS2C,Mathematics,57,206,5256,151,50-59
7676,1256,2023,SS2C,English Language,30,203,5256,140,30-39
7677,1256,2023,SS2C,Civic Education,83,218,5256,195,80-89
7678,1256,2023,SS2C,Financial Accounting,54,239,5256,151,50-59
7679,1256,2023,SS2C,Commerce,50,242,5256,170,50-59
7680,1256,2023,SS2C,Economics,63,245,5256,161,60-69
7681,1257,2019,JS1C,Mathematics,74,206,5257,188,70-79
7682,1257,2019,JS1C,English Language,78,203,5257,197,70-79
7683,1257,2019,JS1C,Civic Education,69,218,5257,173,60-69
7684,1257,2019,JS1C,Basic Science,38,209,5257,123,30-39
7685,1257,2019,JS1C,Basic Technology,49,212,5257,123,40-49
7686,1257,2019,JS1C,Social Studies,45,215,5257,150,40-49
7687,1257,2020,JS2C,Mathematics,55,206,5257,153,50-59
7688,1257,2020,JS2C,English Language,79,203,5257,200,70-79
7689,1257,2020,JS2C,Civic Education,53,218,5257,168,50-59
7690,1257,2020,JS2C,Basic Science,33,209,5257,124,30-39
7691,1257,2020,JS2C,Basic Technology,31,212,5257,123,30-39
7692,1257,2020,JS2C,Social Studies,40,215,5257,122,40-49
7693,1257,2021,JS3C,Mathematics,33,206,5257,122,30-39
7694,1257,2021,JS3C,English Language,61,203,5257,170,60-69
7695,1257,2021,JS3C,Civic Education,82,218,5257,193,80-89
7696,1257,2021,JS3C,Basic Science,50,209,5257,152,50-59
7697,1257,2021,JS3C,Basic Technology,54,212,5257,153,50-59
7698,1257,2021,JS3C,Social Studies,57,215,5257,151,50-59
7699,1257,2022,SS1C,Mathematics,51,206,5257,175,50-59
7700,1257,2022,SS1C,English Language,79,203,5257,191,70-79
7701,1257,2022,SS1C,Civic Education,48,218,5257,134,40-49
7702,1257,2022,SS1C,Financial Accounting,42,239,5257,140,40-49
7703,1257,2022,SS1C,Commerce,81,242,5257,187,80-89
7704,1257,2022,SS1C,Economics,37,245,5257,150,30-39
7705,1257,2023,SS2C,Mathematics,86,206,5257,182,80-89
7706,1257,2023,SS2C,English Language,48,203,5257,150,40-49
7707,1257,2023,SS2C,Civic Education,52,218,5257,158,50-59
7708,1257,2023,SS2C,Financial Accounting,32,239,5257,135,30-39
7709,1257,2023,SS2C,Commerce,35,242,5257,134,30-39
7710,1257,2023,SS2C,Economics,34,245,5257,143,30-39
7711,1258,2019,JS1C,Mathematics,53,206,5258,177,50-59
7712,1258,2019,JS1C,English Language,47,203,5258,136,40-49
7713,1258,2019,JS1C,Civic Education,50,218,5258,176,50-59
7714,1258,2019,JS1C,Basic Science,65,209,5258,161,60-69
7715,1258,2019,JS1C,Basic Technology,56,212,5258,180,50-59
7716,1258,2019,JS1C,Social Studies,57,215,5258,155,50-59
7717,1258,2020,JS2C,Mathematics,33,206,5258,133,30-39
7718,1258,2020,JS2C,English Language,43,203,5258,149,40-49
7719,1258,2020,JS2C,Civic Education,71,218,5258,197,70-79
7720,1258,2020,JS2C,Basic Science,48,209,5258,124,40-49
7721,1258,2020,JS2C,Basic Technology,35,212,5258,129,30-39
7722,1258,2020,JS2C,Social Studies,44,215,5258,148,40-49
7723,1258,2021,JS3C,Mathematics,44,206,5258,141,40-49
7724,1258,2021,JS3C,English Language,55,203,5258,160,50-59
7725,1258,2021,JS3C,Civic Education,91,218,5258,190,90-100
7726,1258,2021,JS3C,Basic Science,31,209,5258,137,30-39
7727,1258,2021,JS3C,Basic Technology,33,212,5258,149,30-39
7728,1258,2021,JS3C,Social Studies,53,215,5258,173,50-59
7729,1258,2022,SS1C,Mathematics,53,206,5258,166,50-59
7730,1258,2022,SS1C,English Language,37,203,5258,147,30-39
7731,1258,2022,SS1C,Civic Education,57,218,5258,165,50-59
7732,1258,2022,SS1C,Financial Accounting,55,239,5258,163,50-59
7733,1258,2022,SS1C,Commerce,59,242,5258,168,50-59
7734,1258,2022,SS1C,Economics,48,245,5258,131,40-49
7735,1258,2023,SS2C,Mathematics,32,206,5258,125,30-39
7736,1258,2023,SS2C,English Language,59,203,5258,175,50-59
7737,1258,2023,SS2C,Civic Education,39,218,5258,144,30-39
7738,1258,2023,SS2C,Financial Accounting,51,239,5258,160,50-59
7739,1258,2023,SS2C,Commerce,55,242,5258,169,50-59
7740,1258,2023,SS2C,Economics,37,245,5258,149,30-39
7741,1259,2019,JS1C,Mathematics,43,206,5259,121,40-49
7742,1259,2019,JS1C,English Language,33,203,5259,140,30-39
7743,1259,2019,JS1C,Civic Education,49,218,5259,137,40-49
7744,1259,2019,JS1C,Basic Science,47,209,5259,150,40-49
7745,1259,2019,JS1C,Basic Technology,41,212,5259,135,40-49
7746,1259,2019,JS1C,Social Studies,40,215,5259,140,40-49
7747,1259,2020,JS2C,Mathematics,98,206,5259,195,90-100
7748,1259,2020,JS2C,English Language,99,203,5259,192,90-100
7749,1259,2020,JS2C,Civic Education,86,218,5259,180,80-89
7750,1259,2020,JS2C,Basic Science,39,209,5259,149,30-39
7751,1259,2020,JS2C,Basic Technology,56,212,5259,159,50-59
7752,1259,2020,JS2C,Social Studies,40,215,5259,130,40-49
7753,1259,2021,JS3C,Mathematics,30,206,5259,137,30-39
7754,1259,2021,JS3C,English Language,92,203,5259,180,90-100
7755,1259,2021,JS3C,Civic Education,43,218,5259,142,40-49
7756,1259,2021,JS3C,Basic Science,40,209,5259,120,40-49
7757,1259,2021,JS3C,Basic Technology,39,212,5259,127,30-39
7758,1259,2021,JS3C,Social Studies,32,215,5259,124,30-39
7759,1259,2022,SS1C,Mathematics,38,206,5259,149,30-39
7760,1259,2022,SS1C,English Language,35,203,5259,134,30-39
7761,1259,2022,SS1C,Civic Education,54,218,5259,174,50-59
7762,1259,2022,SS1C,Financial Accounting,42,239,5259,127,40-49
7763,1259,2022,SS1C,Commerce,30,242,5259,146,30-39
7764,1259,2022,SS1C,Economics,41,245,5259,132,40-49
7765,1259,2023,SS2C,Mathematics,53,206,5259,150,50-59
7766,1259,2023,SS2C,English Language,35,203,5259,131,30-39
7767,1259,2023,SS2C,Civic Education,30,218,5259,134,30-39
7768,1259,2023,SS2C,Financial Accounting,58,239,5259,167,50-59
7769,1259,2023,SS2C,Commerce,49,242,5259,150,40-49
7770,1259,2023,SS2C,Economics,54,245,5259,153,50-59
7771,1260,2019,JS1C,Mathematics,56,206,5260,173,50-59
7772,1260,2019,JS1C,English Language,32,203,5260,122,30-39
7773,1260,2019,JS1C,Civic Education,37,218,5260,135,30-39
7774,1260,2019,JS1C,Basic Science,35,209,5260,145,30-39
7775,1260,2019,JS1C,Basic Technology,67,212,5260,150,60-69
7776,1260,2019,JS1C,Social Studies,57,215,5260,167,50-59
7777,1260,2020,JS2C,Mathematics,36,206,5260,133,30-39
7778,1260,2020,JS2C,English Language,33,203,5260,149,30-39
7779,1260,2020,JS2C,Civic Education,45,218,5260,136,40-49
7780,1260,2020,JS2C,Basic Science,52,209,5260,158,50-59
7781,1260,2020,JS2C,Basic Technology,51,212,5260,180,50-59
7782,1260,2020,JS2C,Social Studies,38,215,5260,127,30-39
7783,1260,2021,JS3C,Mathematics,65,206,5260,155,60-69
7784,1260,2021,JS3C,English Language,60,203,5260,155,60-69
7785,1260,2021,JS3C,Civic Education,32,218,5260,127,30-39
7786,1260,2021,JS3C,Basic Science,43,209,5260,150,40-49
7787,1260,2021,JS3C,Basic Technology,46,212,5260,142,40-49
7788,1260,2021,JS3C,Social Studies,88,215,5260,180,80-89
7789,1260,2022,SS1C,Mathematics,55,206,5260,164,50-59
7790,1260,2022,SS1C,English Language,88,203,5260,196,80-89
7791,1260,2022,SS1C,Civic Education,85,218,5260,189,80-89
7792,1260,2022,SS1C,Financial Accounting,60,239,5260,173,60-69
7793,1260,2022,SS1C,Commerce,36,242,5260,126,30-39
7794,1260,2022,SS1C,Economics,59,245,5260,162,50-59
7795,1260,2023,SS2C,Mathematics,42,206,5260,122,40-49
7796,1260,2023,SS2C,English Language,55,203,5260,167,50-59
7797,1260,2023,SS2C,Civic Education,85,218,5260,181,80-89
7798,1260,2023,SS2C,Financial Accounting,54,239,5260,175,50-59
7799,1260,2023,SS2C,Commerce,99,242,5260,184,90-100
7800,1260,2023,SS2C,Economics,76,245,5260,185,70-79
7801,1261,2019,JS1C,Mathematics,36,206,5261,146,30-39
7802,1261,2019,JS1C,English Language,58,203,5261,150,50-59
7803,1261,2019,JS1C,Civic Education,64,218,5261,166,60-69
7804,1261,2019,JS1C,Basic Science,79,209,5261,190,70-79
7805,1261,2019,JS1C,Basic Technology,40,212,5261,134,40-49
7806,1261,2019,JS1C,Social Studies,51,215,5261,157,50-59
7807,1261,2020,JS2C,Mathematics,49,206,5261,145,40-49
7808,1261,2020,JS2C,English Language,56,203,5261,160,50-59
7809,1261,2020,JS2C,Civic Education,36,218,5261,145,30-39
7810,1261,2020,JS2C,Basic Science,44,209,5261,138,40-49
7811,1261,2020,JS2C,Basic Technology,50,212,5261,154,50-59
7812,1261,2020,JS2C,Social Studies,32,215,5261,143,30-39
7813,1261,2021,JS3C,Mathematics,56,206,5261,176,50-59
7814,1261,2021,JS3C,English Language,36,203,5261,141,30-39
7815,1261,2021,JS3C,Civic Education,73,218,5261,199,70-79
7816,1261,2021,JS3C,Basic Science,66,209,5261,161,60-69
7817,1261,2021,JS3C,Basic Technology,58,212,5261,170,50-59
7818,1261,2021,JS3C,Social Studies,59,215,5261,158,50-59
7819,1261,2022,SS1C,Mathematics,31,206,5261,145,30-39
7820,1261,2022,SS1C,English Language,31,203,5261,121,30-39
7821,1261,2022,SS1C,Civic Education,60,218,5261,175,60-69
7822,1261,2022,SS1C,Financial Accounting,50,239,5261,163,50-59
7823,1261,2022,SS1C,Commerce,36,242,5261,128,30-39
7824,1261,2022,SS1C,Economics,41,245,5261,120,40-49
7825,1261,2023,SS2C,Mathematics,84,206,5261,194,80-89
7826,1261,2023,SS2C,English Language,49,203,5261,120,40-49
7827,1261,2023,SS2C,Civic Education,71,218,5261,184,70-79
7828,1261,2023,SS2C,Financial Accounting,42,239,5261,129,40-49
7829,1261,2023,SS2C,Commerce,35,242,5261,121,30-39
7830,1261,2023,SS2C,Economics,45,245,5261,140,40-49
7831,1262,2019,JS1C,Mathematics,55,206,5262,163,50-59
7832,1262,2019,JS1C,English Language,32,203,5262,137,30-39
7833,1262,2019,JS1C,Civic Education,35,218,5262,141,30-39
7834,1262,2019,JS1C,Basic Science,56,209,5262,170,50-59
7835,1262,2019,JS1C,Basic Technology,93,212,5262,188,90-100
7836,1262,2019,JS1C,Social Studies,77,215,5262,189,70-79
7837,1262,2020,JS2C,Mathematics,81,206,5262,189,80-89
7838,1262,2020,JS2C,English Language,34,203,5262,141,30-39
7839,1262,2020,JS2C,Civic Education,48,218,5262,138,40-49
7840,1262,2020,JS2C,Basic Science,55,209,5262,179,50-59
7841,1262,2020,JS2C,Basic Technology,33,212,5262,144,30-39
7842,1262,2020,JS2C,Social Studies,37,215,5262,121,30-39
7843,1262,2021,JS3C,Mathematics,43,206,5262,120,40-49
7844,1262,2021,JS3C,English Language,32,203,5262,147,30-39
7845,1262,2021,JS3C,Civic Education,39,218,5262,124,30-39
7846,1262,2021,JS3C,Basic Science,48,209,5262,138,40-49
7847,1262,2021,JS3C,Basic Technology,60,212,5262,164,60-69
7848,1262,2021,JS3C,Social Studies,53,215,5262,161,50-59
7849,1262,2022,SS1C,Mathematics,32,206,5262,123,30-39
7850,1262,2022,SS1C,English Language,36,203,5262,149,30-39
7851,1262,2022,SS1C,Civic Education,42,218,5262,139,40-49
7852,1262,2022,SS1C,Financial Accounting,55,239,5262,156,50-59
7853,1262,2022,SS1C,Commerce,60,242,5262,167,60-69
7854,1262,2022,SS1C,Economics,48,245,5262,135,40-49
7855,1262,2023,SS2C,Mathematics,91,206,5262,194,90-100
7856,1262,2023,SS2C,English Language,71,203,5262,200,70-79
7857,1262,2023,SS2C,Civic Education,45,218,5262,146,40-49
7858,1262,2023,SS2C,Financial Accounting,37,239,5262,150,30-39
7859,1262,2023,SS2C,Commerce,50,242,5262,170,50-59
7860,1262,2023,SS2C,Economics,49,245,5262,145,40-49
7861,1263,2019,JS1C,Mathematics,37,206,5263,123,30-39
7862,1263,2019,JS1C,English Language,54,203,5263,164,50-59
7863,1263,2019,JS1C,Civic Education,88,218,5263,188,80-89
7864,1263,2019,JS1C,Basic Science,45,209,5263,140,40-49
7865,1263,2019,JS1C,Basic Technology,81,212,5263,194,80-89
7866,1263,2019,JS1C,Social Studies,30,215,5263,120,30-39
7867,1263,2020,JS2C,Mathematics,36,206,5263,134,30-39
7868,1263,2020,JS2C,English Language,31,203,5263,147,30-39
7869,1263,2020,JS2C,Civic Education,83,218,5263,187,80-89
7870,1263,2020,JS2C,Basic Science,99,209,5263,185,90-100
7871,1263,2020,JS2C,Basic Technology,53,212,5263,171,50-59
7872,1263,2020,JS2C,Social Studies,38,215,5263,138,30-39
7873,1263,2021,JS3C,Mathematics,36,206,5263,121,30-39
7874,1263,2021,JS3C,English Language,34,203,5263,123,30-39
7875,1263,2021,JS3C,Civic Education,50,218,5263,150,50-59
7876,1263,2021,JS3C,Basic Science,34,209,5263,120,30-39
7877,1263,2021,JS3C,Basic Technology,83,212,5263,185,80-89
7878,1263,2021,JS3C,Social Studies,38,215,5263,126,30-39
7879,1263,2022,SS1C,Mathematics,49,206,5263,149,40-49
7880,1263,2022,SS1C,English Language,49,203,5263,125,40-49
7881,1263,2022,SS1C,Civic Education,34,218,5263,129,30-39
7882,1263,2022,SS1C,Financial Accounting,58,239,5263,153,50-59
7883,1263,2022,SS1C,Commerce,40,242,5263,135,40-49
7884,1263,2022,SS1C,Economics,30,245,5263,135,30-39
7885,1263,2023,SS2C,Mathematics,40,206,5263,126,40-49
7886,1263,2023,SS2C,English Language,60,203,5263,174,60-69
7887,1263,2023,SS2C,Civic Education,59,218,5263,152,50-59
7888,1263,2023,SS2C,Financial Accounting,45,239,5263,120,40-49
7889,1263,2023,SS2C,Commerce,46,242,5263,138,40-49
7890,1263,2023,SS2C,Economics,42,245,5263,122,40-49
7891,1264,2019,JS1C,Mathematics,45,206,5264,120,40-49
7892,1264,2019,JS1C,English Language,38,203,5264,141,30-39
7893,1264,2019,JS1C,Civic Education,40,218,5264,135,40-49
7894,1264,2019,JS1C,Basic Science,32,209,5264,135,30-39
7895,1264,2019,JS1C,Basic Technology,54,212,5264,179,50-59
7896,1264,2019,JS1C,Social Studies,57,215,5264,161,50-59
7897,1264,2020,JS2C,Mathematics,66,206,5264,165,60-69
7898,1264,2020,JS2C,English Language,58,203,5264,165,50-59
7899,1264,2020,JS2C,Civic Education,84,218,5264,196,80-89
7900,1264,2020,JS2C,Basic Science,52,209,5264,176,50-59
7901,1264,2020,JS2C,Basic Technology,40,212,5264,144,40-49
7902,1264,2020,JS2C,Social Studies,40,215,5264,129,40-49
7903,1264,2021,JS3C,Mathematics,95,206,5264,187,90-100
7904,1264,2021,JS3C,English Language,56,203,5264,180,50-59
7905,1264,2021,JS3C,Civic Education,37,218,5264,123,30-39
7906,1264,2021,JS3C,Basic Science,65,209,5264,162,60-69
7907,1264,2021,JS3C,Basic Technology,44,212,5264,147,40-49
7908,1264,2021,JS3C,Social Studies,78,215,5264,190,70-79
7909,1264,2022,SS1C,Mathematics,55,206,5264,163,50-59
7910,1264,2022,SS1C,English Language,35,203,5264,120,30-39
7911,1264,2022,SS1C,Civic Education,49,218,5264,128,40-49
7912,1264,2022,SS1C,Financial Accounting,50,239,5264,159,50-59
7913,1264,2022,SS1C,Commerce,31,242,5264,126,30-39
7914,1264,2022,SS1C,Economics,34,245,5264,140,30-39
7915,1264,2023,SS2C,Mathematics,44,206,5264,126,40-49
7916,1264,2023,SS2C,English Language,53,203,5264,151,50-59
7917,1264,2023,SS2C,Civic Education,70,218,5264,185,70-79
7918,1264,2023,SS2C,Financial Accounting,63,239,5264,165,60-69
7919,1264,2023,SS2C,Commerce,33,242,5264,124,30-39
